year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,bplg,school,educrec,schltype,empstatg,labforce,occ1950,occscore,sei,ind1950,classwkg,wkswork2,hrswork2,yrlastwk,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,migplac5,vetstat,tranwork,__target__
0,0,0,0,0,0,7,1877,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,42,0,0,3,0,5,0,4,,0,0,,2,2,,,,,2,0,1067,0,0,0,104,0,0,36,0,0,0,,3
0,0,0,0,1,0,2,140,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,9,22,0,0,43,0,0,0,3,6,0,8,,1,1,,14,33,,0,,4,,0,0,0,0,0,0,0,0,121,1,1,0,0,0
0,0,0,0,1,1,2,1878,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,82,0,0,0,6,0,0,6,,0,0,,2,2,,,,,5,0,1068,0,0,0,0,111,0,335,,,0,,0
0,0,0,0,1,8,2,363,0,0,0,0,0,0,0,0,0,0,2,0,2,3,1,0,14,4,0,1,4,1,0,0,,0,0,8,,1,1,,25,29,,1,2,1,,1,577,89,6,0,0,0,0,99,,,0,0,4
0,0,0,0,1,4,2,1879,0,0,0,0,0,0,0,0,0,0,2,0,3,4,1,0,13,10,0,1,44,1,1,0,,14,0,8,,1,1,,37,35,,0,2,2,,1,1069,280,93,0,0,0,0,3,1,1,0,0,4
0,0,0,0,0,0,18,161,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,62,1,0,2,,15,0,0,,1,1,,0,0,,0,2,2,,1,79,57,0,0,0,0,0,97,1,1,1,0,4
0,0,0,0,1,0,2,1880,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,83,0,5,1,1,72,1,1,1,0,0,,1,1,,0,4,,3,1,1070,561,0,0,0,0,0,39,0,0,0,,0
0,0,0,0,0,0,15,1881,0,0,0,1,0,0,0,0,0,0,5,0,6,1,1,0,1,1,0,5,29,1,0,0,,18,0,4,,1,1,,17,15,,0,2,2,,1,61,46,0,0,0,0,0,287,3,2,0,0,0
0,0,0,0,1,10,2,1882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,4,0,1,70,1,0,0,,76,0,4,,1,1,,17,6,,0,2,4,,1,36,13,0,0,0,0,0,480,4,7,0,3,2
0,0,0,0,0,0,19,1883,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,51,0,0,3,0,26,0,4,,1,1,,12,13,,0,1,2,,1,1071,113,0,0,200,102,0,174,1,1,0,2,3
0,0,0,0,0,0,1,819,0,1,2,1,4,0,4,0,0,0,1,1,3,1,1,0,1,1,4,6,11,1,1,1,,1,1,4,1,,,,2,2,,,,,,,0,2,1,1,0,0,0,289,,,,,0
0,0,0,0,0,0,6,245,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,22,1,0,1,,18,1,5,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,9,,,0,,0
0,0,0,0,1,0,2,1884,1,1,1,1,0,0,0,0,0,0,1,1,4,1,1,0,1,1,4,4,64,0,0,2,1,11,0,4,,0,0,,15,50,,0,,,0,0,1072,0,0,0,201,0,0,16,,,0,,0
0,0,0,0,1,3,2,211,0,0,2,0,0,0,0,0,0,0,0,0,3,2,1,0,24,16,0,0,34,0,0,0,0,53,0,1,,1,1,,0,0,,0,2,0,,1,1073,562,0,0,0,0,0,3,0,0,0,1,0
0,0,0,0,0,0,14,290,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,7,78,0,0,4,2,18,0,2,,1,1,,17,15,,0,2,2,,1,1074,563,0,0,0,0,0,271,1,1,0,0,0
0,0,0,0,0,0,10,1885,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,8,1,0,1,,46,0,8,,1,1,,14,33,,0,0,3,,1,1075,564,0,0,0,0,0,3,1,1,1,0,3
0,0,0,0,1,2,2,1886,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,4,2,58,1,0,1,,18,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,3,3,2,,,0
0,0,0,0,1,17,2,1887,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,2,16,0,5,1,,43,1,4,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,154,,,,,0
0,0,0,0,1,2,2,1028,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,1,2,22,0,0,1,1,0,1,3,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,1,1,1,0,,0
0,0,0,0,0,0,3,522,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,26,0,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,85,,,,,0
0,0,0,0,1,9,2,740,0,0,0,0,0,0,0,0,0,0,2,0,3,4,1,0,17,18,0,1,65,1,1,0,,14,0,6,,1,1,,14,25,,0,2,2,,1,121,84,0,0,0,0,0,20,,,0,5,4
0,0,0,0,0,0,12,1888,1,0,1,1,0,0,0,0,0,0,2,3,2,1,1,0,1,1,0,8,63,0,5,0,2,43,0,8,,1,1,,12,0,,0,3,2,,1,103,130,0,0,0,0,0,398,3,2,0,2,0
0,0,0,0,1,0,2,151,0,0,0,0,1,0,1,1,0,1,1,1,8,1,1,0,1,1,6,2,22,0,0,1,1,0,1,5,1,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,107,,,0,,0
0,0,0,0,1,8,2,5,0,0,0,0,2,0,1,3,0,1,1,1,0,1,1,0,1,1,4,2,0,1,0,1,,0,1,0,1,0,0,,14,53,,0,,,6,0,0,0,0,0,0,0,0,3,1,1,0,,0
0,0,0,0,1,2,2,1889,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,5,2,58,0,0,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,165,,,,,0
0,0,0,0,0,0,10,1137,1,1,0,1,2,0,1,0,0,0,1,1,7,1,1,0,1,1,4,2,22,0,0,1,1,0,0,4,,1,1,,1,15,,0,4,7,,1,0,0,0,0,0,0,0,200,,,0,0,0
0,0,0,0,1,5,2,1890,5,1,3,1,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,7,31,1,0,1,,21,0,1,,1,1,,1,15,,0,5,2,,1,1076,209,0,0,0,0,0,350,,,0,3,0
0,0,0,0,1,14,2,1891,0,0,0,0,2,0,1,3,0,1,1,1,7,1,1,0,1,1,0,2,7,1,0,1,,0,0,8,,1,1,,7,47,,0,,1,,0,0,0,0,0,0,0,0,3,,,0,0,0
0,0,0,0,1,8,2,5,0,0,0,0,1,3,1,1,0,1,1,1,7,1,1,0,1,1,0,2,25,1,0,1,,0,1,1,1,1,1,,19,57,,0,2,6,,1,29,22,0,0,0,0,0,3,,,1,0,0
0,0,0,0,0,0,21,1892,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,30,1,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,251,,,,,0
0,0,0,0,0,0,9,489,0,0,0,0,2,0,1,3,0,1,1,1,6,1,1,0,1,1,5,2,2,0,0,1,,0,1,2,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,271,,,,,0
0,0,0,0,1,5,2,1893,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,19,0,0,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,187,,,,,0
0,0,0,0,0,0,6,234,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,71,1,1,1,,8,0,3,,1,1,,17,6,,0,2,2,,1,133,89,0,0,0,0,0,3,1,1,1,0,3
0,0,0,0,0,0,7,1894,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,50,0,0,1,1,53,0,8,,1,1,,9,9,,0,2,1,,1,27,20,0,0,0,0,0,3,2,0,0,0,2
0,0,0,0,1,12,2,1205,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,22,13,0,0,13,1,0,0,,36,0,0,,1,1,,12,13,,1,2,2,,1,160,0,94,0,0,0,0,3,,,0,5,0
0,0,0,0,1,0,2,256,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,16,1,0,1,,0,1,4,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,54,,,,,0
0,0,0,0,1,1,2,1895,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,2,0,0,1,,0,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,137,,,,,0
0,0,0,0,1,0,2,1896,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,4,0,0,0,1,0,0,8,,1,1,,6,20,,0,2,2,,1,440,94,0,0,0,0,0,3,,,0,0,0
0,0,0,0,1,6,2,1897,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,9,25,0,0,60,0,0,0,10,14,0,3,,1,1,,4,4,,0,2,2,,1,1077,565,0,0,0,0,0,260,,,0,2,0
0,0,0,0,1,3,2,952,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,11,73,1,5,2,,39,0,8,,0,0,,2,2,,,,,5,0,0,0,0,0,0,0,0,86,,,0,,0
0,0,0,0,0,0,0,1898,0,0,0,0,2,0,1,3,0,1,1,1,7,1,1,0,1,1,0,2,36,1,3,1,,8,1,2,0,,,,2,2,,,,,,,2,2,1,1,1,1,1,150,,,,,0
0,0,0,0,0,0,10,562,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,3,0,6,0,1,0,1,6,1,0,0,,3,12,,1,4,,3,1,65,0,95,0,0,0,0,423,0,0,0,,0
0,0,0,0,0,0,17,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,18,0,4,,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,333,,,0,,0
0,0,0,0,0,0,1,1899,0,1,1,0,0,0,0,0,0,0,1,1,7,2,1,0,10,11,4,1,50,1,0,4,,51,0,1,,1,1,,8,0,,0,2,2,,1,89,64,0,0,0,0,0,302,0,0,1,0,2
0,0,0,0,0,0,17,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,12,13,0,0,31,0,0,0,2,18,0,4,,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,405,2,0,0,,0
0,0,0,0,1,4,2,1901,0,0,0,0,0,0,0,0,0,0,2,0,3,4,1,0,24,29,0,1,62,1,0,0,,15,0,8,,1,1,,26,30,,0,2,2,,1,1078,33,0,0,0,0,0,3,1,1,1,0,3
0,0,0,0,0,0,3,1902,0,0,1,1,0,0,0,0,0,0,2,2,4,1,1,0,1,1,0,1,40,0,0,0,6,0,0,5,,0,0,,2,2,,,,,2,0,771,0,0,0,0,38,0,373,,,0,,4
0,0,0,0,0,0,13,1903,0,0,0,0,1,0,1,1,0,1,1,1,7,1,1,0,1,1,0,2,11,1,0,1,,24,1,5,1,,,,2,2,,,,,,,0,2,1,1,0,0,0,3,,,,,0
0,0,0,0,0,0,18,1904,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0,1,1,0,5,53,0,3,1,1,4,0,4,,1,1,,21,25,,0,5,3,,1,117,81,0,0,0,0,0,9,0,0,0,2,0
0,0,0,0,0,0,6,131,3,1,2,1,9,0,2,0,0,0,1,1,6,1,1,2,1,1,6,7,36,0,0,1,,18,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,47,,,,,0
0,0,0,0,0,0,12,353,1,1,0,1,2,0,1,0,0,0,1,1,0,1,1,0,1,1,2,2,16,1,0,1,,0,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,117,0,0,,,0
0,0,0,0,1,6,2,1905,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,1,2,22,1,1,1,,0,1,3,1,1,1,,0,0,,0,5,0,,1,199,167,0,0,0,0,0,3,1,1,0,1,0
0,0,0,0,0,0,15,85,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,9,0,0,1,,0,1,2,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,348,,,,,0
0,0,0,0,1,6,2,1906,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,26,4,0,0,27,0,0,0,3,31,0,1,,0,0,,2,2,,,,,5,0,0,0,0,0,0,0,0,191,0,0,0,,0
0,0,0,0,1,4,2,1907,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,22,0,0,1,63,1,0,0,,0,0,1,,1,1,,12,0,,0,2,6,,1,1079,94,0,0,202,0,0,453,1,1,1,3,3
0,0,0,0,0,0,9,1908,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,21,0,0,1,,0,0,,,,,,2,2,,,,,,,2,2,1,1,1,1,1,206,,,,,0
0,0,0,0,0,0,1,1909,0,1,0,1,2,0,1,0,0,0,1,1,7,1,1,0,1,1,4,2,1,0,0,1,1,0,1,0,1,0,0,,0,0,,0,4,,3,1,1080,566,0,0,0,0,0,390,,,0,,0
0,0,0,0,0,0,4,1910,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,71,0,0,3,2,6,0,0,,0,0,,2,2,,,,,5,0,107,0,0,0,0,0,164,67,1,1,0,,0
0,0,0,0,1,8,2,1911,0,0,0,0,0,0,0,0,0,0,2,0,7,2,1,0,36,35,0,1,47,1,0,0,,96,0,8,,1,1,,9,33,,0,2,2,,1,1081,437,80,0,0,0,0,3,,,0,0,2
0,0,0,0,1,14,2,1912,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,4,4,4,0,1,2,2,28,0,8,,1,1,,14,33,,0,0,3,,1,11,9,0,0,0,0,0,3,,,0,0,0
0,0,0,0,1,11,2,985,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,58,1,0,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,7,,,,,0
0,0,0,0,1,1,2,360,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,58,0,0,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,275,,,,,0
0,0,0,0,0,0,10,675,0,1,1,0,0,0,0,0,0,0,1,1,3,4,2,0,20,12,0,1,17,1,0,5,,0,0,6,,1,1,,14,32,,0,2,2,,1,73,53,0,0,0,0,0,382,,,0,0,2
0,0,0,0,1,2,2,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,14,0,0,57,0,0,0,3,29,0,1,,0,0,,2,2,,,,,5,0,0,0,0,0,0,0,0,375,,,0,,0
0,0,0,0,1,1,2,1914,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,25,0,0,0,1,8,0,0,,2,1,,31,38,,0,0,,1,1,352,62,0,0,0,0,0,3,,,0,,0
0,0,0,0,0,0,6,1915,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,31,0,4,1,1,73,1,1,1,1,1,,1,1,,0,1,2,,1,209,236,0,0,0,0,0,210,3,2,0,1,0
0,0,0,0,0,0,18,139,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,10,1,1,1,,4,1,4,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,41,,,,,0
0,0,0,0,0,0,12,145,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,7,9,0,0,1,,0,0,2,,,,,2,2,,,,,,,2,2,1,1,1,1,1,47,,,,,0
0,0,0,0,0,0,13,236,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,2,7,0,0,15,0,0,0,3,20,0,1,,0,0,,17,15,,0,4,,1,1,22,17,0,0,0,0,0,214,,,1,,0
0,0,0,0,1,20,2,290,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,40,0,1,4,1,14,0,0,,0,0,,21,26,,0,,,0,0,37,0,0,0,0,18,0,166,1,1,0,,4
0,0,0,0,1,0,2,1916,0,0,0,0,0,0,0,0,0,0,2,0,7,2,1,0,5,6,0,1,43,1,0,0,,6,0,8,,1,1,,14,33,,0,5,3,,1,1082,567,0,0,0,0,52,3,0,0,1,3,2
0,0,0,0,0,0,10,522,0,1,0,1,2,0,1,0,0,0,1,1,7,1,1,0,1,1,4,2,58,1,0,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,158,,,,,0
0,0,0,0,0,0,17,94,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,47,0,1,2,0,1,0,5,,0,0,,2,2,,,,,5,0,0,0,0,0,0,0,0,47,,,0,,4
0,0,0,0,0,0,5,1067,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3,34,0,0,1,2,4,0,7,,0,0,,9,9,,0,2,,3,1,1083,568,0,0,0,0,0,56,,,0,,0
0,0,0,0,0,0,14,985,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,68,1,0,1,,37,0,1,,0,0,,8,21,,0,5,,1,1,333,200,0,0,0,0,0,310,1,1,1,,0
0,0,0,0,0,0,22,1917,0,1,0,1,0,0,0,0,0,0,1,1,4,2,1,0,21,23,0,1,43,0,0,3,3,27,1,6,1,1,1,,9,9,,0,,2,,0,1084,0,0,0,203,0,0,337,4,20,0,0,1
0,0,0,0,0,0,18,94,1,1,1,0,0,0,0,3,0,2,1,1,4,1,1,1,1,1,0,3,0,1,6,1,,18,0,3,,1,1,,4,6,,0,,2,,0,0,0,0,0,0,0,0,47,,,0,0,0
0,0,0,0,1,12,2,1918,0,0,0,0,2,0,1,3,0,1,1,1,3,1,1,0,1,1,2,2,3,0,2,1,1,0,1,6,1,0,0,,17,11,,0,1,,3,1,1085,168,0,0,0,0,0,114,1,1,0,,0
0,0,0,0,0,0,15,1919,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,65,0,1,1,2,0,0,3,,0,0,,2,2,,,,,5,0,861,0,0,0,0,112,0,385,0,0,0,,2
0,0,0,0,0,0,6,1920,0,1,0,1,0,0,0,0,0,0,1,1,4,2,1,0,4,4,0,1,37,0,0,2,0,70,0,0,,1,1,,8,0,,0,2,2,,1,1086,569,0,0,0,0,79,79,0,0,0,0,2
0,0,0,0,1,1,2,1921,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,30,28,0,0,20,0,0,0,0,35,1,0,1,0,0,,12,0,,0,2,,1,1,1087,570,0,0,0,0,0,3,1,1,0,,0
0,0,0,0,1,8,2,1922,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,52,1,0,0,,8,0,8,,1,1,,36,46,,0,2,2,,1,1088,571,0,0,0,0,165,3,3,2,0,6,1
0,0,0,0,0,0,7,416,0,1,0,1,0,0,0,0,0,0,1,1,4,2,2,0,12,13,0,1,63,0,1,1,0,88,0,0,,1,1,,8,0,,0,5,6,,1,795,22,0,0,0,101,0,354,4,34,0,0,1
0,0,0,0,1,3,2,1923,0,0,2,0,2,0,1,0,0,0,1,1,3,1,1,0,1,1,4,2,11,0,0,1,1,0,1,4,1,,,,2,2,,,,,,,0,2,1,1,0,0,0,434,,,,,0
0,0,0,0,0,0,9,1924,1,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,22,7,0,0,29,0,1,0,0,74,1,0,0,1,1,,9,33,,0,2,2,,1,1089,383,0,0,0,0,0,203,4,35,0,0,0
0,0,0,0,0,0,21,346,0,0,0,0,0,0,0,0,0,0,1,1,9,1,1,0,1,1,2,4,17,1,0,5,,0,0,6,,1,1,,0,25,,0,2,2,,1,61,46,0,0,0,0,0,187,,,0,0,0
0,0,0,0,1,1,2,1925,1,1,0,1,2,0,1,0,0,0,1,1,7,1,1,0,1,1,4,2,16,0,0,1,,0,1,4,2,,,,2,2,,,,,,,2,2,1,1,1,1,1,437,0,0,,,0
0,0,0,0,1,4,2,460,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,4,2,29,1,6,4,,0,0,1,,2,1,,17,15,,0,2,,3,1,1090,572,0,0,0,0,0,3,,,0,,0
0,0,0,0,1,14,2,617,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,80,0,4,3,0,73,0,4,,0,0,,11,21,,1,,,0,0,805,0,0,0,204,0,0,56,0,0,0,,2
0,0,0,0,0,0,10,1926,0,0,2,0,3,0,1,0,0,0,1,1,3,1,1,0,1,1,4,8,10,1,0,1,,4,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,373,3,2,,,0
0,0,0,0,1,14,2,962,0,0,0,0,0,0,0,0,0,0,2,0,3,4,2,0,20,13,0,1,15,1,0,0,,12,0,0,,1,1,,8,0,,0,2,2,,1,1091,573,0,0,0,0,52,194,,,1,0,4
0,0,0,0,1,11,2,1927,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,31,23,0,1,56,1,0,0,,55,0,6,,0,0,,8,15,,0,,,0,0,1092,0,0,0,205,0,166,281,1,1,0,,6
0,0,0,0,0,0,19,48,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,75,1,0,3,,18,0,4,,0,0,,2,2,,,,,5,0,38,0,0,0,0,14,0,183,1,1,0,,4
0,0,0,0,1,6,2,1928,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,9,3,0,0,33,0,0,0,7,15,1,1,1,0,0,,8,0,,0,,,0,0,199,0,0,0,0,0,0,27,1,1,0,,0
0,0,0,0,1,12,2,1929,0,0,0,0,0,0,0,0,0,0,2,0,6,6,2,0,26,19,0,1,45,1,0,0,,0,0,0,,1,1,,7,8,,0,2,6,,1,1093,574,0,0,0,0,0,13,0,0,0,0,2
0,0,0,0,0,0,10,1930,0,1,0,1,0,0,0,0,0,0,1,1,0,4,1,0,2,10,0,1,37,0,1,1,6,42,0,3,,1,1,,0,0,,0,3,2,,1,1094,575,0,0,0,0,0,359,0,0,0,2,1
0,0,0,0,1,3,2,1931,0,0,1,1,0,0,0,0,0,0,2,0,4,1,1,0,1,1,0,1,75,1,0,0,,6,0,8,,0,0,,6,7,,0,,,6,0,1095,0,0,0,70,0,167,207,1,1,1,,5
0,0,0,0,0,0,0,1899,0,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,25,0,0,0,1,51,0,1,,1,1,,1,1,,0,3,2,,1,1096,576,0,0,0,0,25,120,0,0,0,0,0
0,0,0,0,1,8,2,5,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,1,2,1,1,0,1,,0,0,1,,1,1,,8,21,,0,2,2,,1,79,57,0,0,0,0,0,3,,,0,0,0
0,0,0,0,1,4,2,1932,3,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,7,1,0,0,1,1,33,0,6,,1,1,,21,26,,0,2,7,,1,195,127,0,0,0,0,0,155,,,0,6,0
0,0,0,0,0,0,1,1933,0,1,0,1,2,0,1,0,0,0,1,1,3,1,1,0,1,1,1,2,11,0,0,1,1,0,1,5,1,,,,2,2,,,,,,,0,2,1,1,0,0,0,299,0,0,,,0
0,0,0,0,0,0,21,732,0,0,0,0,1,0,1,1,0,1,1,1,3,1,1,0,1,1,2,2,76,0,0,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,308,,,,,0
0,0,0,0,1,19,2,1934,0,0,0,0,0,0,0,0,0,0,2,0,7,2,2,0,12,13,0,1,17,1,0,0,,0,0,8,,2,1,,12,25,,0,2,,1,1,1097,90,0,0,0,0,0,3,,,1,,2
0,0,0,0,0,0,1,1935,1,2,2,2,6,0,2,7,0,2,1,1,0,1,1,1,1,1,4,7,9,0,0,1,,18,0,2,,,,,2,2,,,,,,,2,2,1,1,1,1,1,255,,,,,0
0,0,0,0,1,11,2,790,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,5,2,31,0,0,1,1,0,1,0,1,1,1,,0,0,,0,1,0,,1,556,131,0,0,0,0,0,367,1,1,0,0,0
0,0,0,0,0,0,18,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,70,1,5,5,,72,0,0,,1,1,,14,16,,0,0,2,,1,1,1,0,0,0,0,0,1,,,0,2,1
0,0,0,0,1,3,2,1936,0,0,2,0,0,0,0,0,0,0,1,1,2,2,1,0,36,35,0,10,72,0,0,2,0,37,0,1,,1,1,,10,42,,0,2,0,,1,100,69,0,0,0,0,0,3,4,5,0,6,0
0,0,0,0,0,0,19,1937,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,56,0,0,1,1,12,0,1,,0,0,,2,2,,,,,4,0,1098,0,0,0,206,0,0,0,,,0,,4
0,0,0,0,1,1,2,393,0,0,0,0,0,0,0,0,0,0,2,0,7,2,1,0,23,14,0,1,50,1,2,0,,9,0,1,,1,1,,16,21,,0,2,2,,1,36,13,0,0,0,0,0,323,4,29,0,0,2
0,0,0,0,0,0,6,62,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,39,1,2,1,,9,0,1,,1,1,,13,8,,0,2,2,,1,271,12,0,0,0,0,0,213,,,0,1,2
0,0,0,0,0,0,2,314,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,8,0,0,,1,1,,23,34,,0,2,2,,1,1099,577,0,0,0,0,0,285,,,0,0,2
0,0,0,0,0,0,5,161,4,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,35,1,0,1,,4,0,1,,1,1,,6,25,,0,2,2,,1,79,57,0,0,0,0,0,97,,,0,0,1
0,0,0,0,1,4,2,1938,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,21,15,0,0,8,0,0,0,6,6,0,0,,0,0,,2,2,,,,,5,0,0,0,0,0,0,0,0,297,1,1,0,,0
0,0,0,0,1,12,2,5,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1,0,1,1,2,2,38,1,0,1,,62,1,1,1,1,1,,12,0,,0,5,0,,1,1100,578,0,0,0,0,0,3,3,2,0,0,0
0,0,0,0,1,6,2,1223,0,0,0,0,1,0,1,1,0,1,1,1,6,1,1,0,1,1,5,2,46,0,0,1,,0,1,7,1,,,,2,2,,,,,,,2,2,1,1,1,1,1,87,,,,,0
0,2,2,0,,0,2,27,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,9,32,0,6,3,6,15,0,1,,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,25,1,1,0,,0
0,0,0,0,0,0,12,375,0,0,0,0,1,0,1,1,0,1,1,1,10,1,1,0,1,1,8,2,83,1,0,1,,0,0,6,,0,0,,2,2,,,,,2,0,0,0,0,0,0,0,0,82,0,0,0,,0
0,0,0,0,1,3,2,1939,0,0,0,0,1,0,1,1,0,1,1,1,7,1,1,0,1,1,0,2,2,0,0,1,,3,1,2,0,,,,2,2,,,,,,,2,2,1,1,1,1,1,3,,,,,0
0,0,0,0,0,0,6,1940,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,55,1,0,1,,6,0,0,,1,1,,9,9,,1,2,6,,1,945,3,20,0,7,0,0,106,,,1,2,2
